<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.15	22:55:00	1.21303	1.21312	1.21303	1.21305	37	0	8
2021.02.15	23:00:00	1.21305	1.21341	1.21305	1.21321	137	0	5
2021.02.15	23:05:00	1.21321	1.21329	1.21321	1.21329	25	0	11
2021.02.15	23:10:00	1.21329	1.21329	1.21322	1.21325	47	0	6
2021.02.15	23:15:00	1.21323	1.21335	1.21314	1.21326	100	0	9
2021.02.15	23:20:00	1.21326	1.21332	1.21296	1.21306	43	0	9
2021.02.15	23:25:00	1.21306	1.21315	1.21302	1.21310	86	0	12
2021.02.15	23:30:00	1.21309	1.21311	1.21299	1.21301	43	0	12
2021.02.15	23:35:00	1.21299	1.21312	1.21296	1.21299	38	0	14
2021.02.15	23:40:00	1.21296	1.21301	1.21274	1.21278	89	0	14
2021.02.15	23:45:00	1.21279	1.21279	1.21262	1.21264	127	0	21
2021.02.15	23:50:00	1.21265	1.21267	1.21259	1.21265	106	0	16
2021.02.15	23:55:00	1.21262	1.21277	1.21255	1.21274	35	0	12
2021.02.16	00:00:00	1.21271	1.21301	1.21266	1.21296	29	0	6
2021.02.16	00:05:00	1.21299	1.21302	1.21287	1.21290	29	0	3
2021.02.16	00:10:00	1.21290	1.21305	1.21270	1.21303	38	0	6
2021.02.16	00:15:00	1.21301	1.21301	1.21264	1.21268	42	0	25
2021.02.16	00:20:00	1.21268	1.21279	1.21259	1.21264	26	0	25
2021.02.16	00:25:00	1.21268	1.21274	1.21264	1.21264	18	0	28
2021.02.16	00:30:00	1.21264	1.21276	1.21248	1.21268	60	0	8
2021.02.16	00:35:00	1.21268	1.21277	1.21264	1.21270	60	0	23
2021.02.16	00:40:00	1.21271	1.21274	1.21269	1.21274	34	0	21
2021.02.16	00:45:00	1.21273	1.21281	1.21264	1.21269	121	0	19
2021.02.16	00:50:00	1.21269	1.21278	1.21267	1.21277	106	0	22
2021.02.16	00:55:00	1.21279	1.21294	1.21253	1.21271	115	0	10
2021.02.16	01:00:00	1.21273	1.21290	1.21269	1.21284	130	0	3
2021.02.16	01:05:00	1.21284	1.21296	1.21282	1.21285	40	0	3
2021.02.16	01:10:00	1.21285	1.21300	1.21282	1.21300	22	0	4
2021.02.16	01:15:00	1.21301	1.21301	1.21269	1.21281	63	0	3
2021.02.16	01:20:00	1.21281	1.21289	1.21269	1.21287	55	0	3
2021.02.16	01:25:00	1.21279	1.21290	1.21278	1.21288	45	0	3
2021.02.16	01:30:00	1.21287	1.21304	1.21286	1.21298	57	0	2
2021.02.16	01:35:00	1.21297	1.21307	1.21290	1.21290	57	0	1
2021.02.16	01:40:00	1.21291	1.21307	1.21287	1.21303	56	0	3
2021.02.16	01:45:00	1.21304	1.21321	1.21302	1.21320	49	0	3
2021.02.16	01:50:00	1.21320	1.21323	1.21314	1.21318	31	0	3
2021.02.16	01:55:00	1.21320	1.21327	1.21316	1.21320	45	0	1
2021.02.16	02:00:00	1.21319	1.21337	1.21313	1.21337	176	0	1
2021.02.16	02:05:00	1.21338	1.21352	1.21334	1.21345	125	0	1
2021.02.16	02:10:00	1.21346	1.21353	1.21343	1.21345	123	0	1
2021.02.16	02:15:00	1.21346	1.21360	1.21345	1.21357	88	0	1
2021.02.16	02:20:00	1.21358	1.21379	1.21341	1.21371	192	0	1
2021.02.16	02:25:00	1.21374	1.21399	1.21366	1.21384	192	0	1
2021.02.16	02:30:00	1.21384	1.21399	1.21373	1.21396	185	0	1
2021.02.16	02:35:00	1.21395	1.21399	1.21381	1.21396	154	0	1
2021.02.16	02:40:00	1.21396	1.21404	1.21385	1.21389	169	0	1
2021.02.16	02:45:00	1.21389	1.21391	1.21370	1.21374	206	0	1
2021.02.16	02:50:00	1.21376	1.21382	1.21361	1.21374	250	0	1
2021.02.16	02:55:00	1.21374	1.21374	1.21359	1.21373	184	0	1
2021.02.16	03:00:00	1.21372	1.21372	1.21343	1.21361	286	0	1
2021.02.16	03:05:00	1.21361	1.21364	1.21347	1.21355	244	0	1
2021.02.16	03:10:00	1.21355	1.21380	1.21354	1.21371	130	0	1
2021.02.16	03:15:00	1.21371	1.21373	1.21358	1.21372	91	0	1
2021.02.16	03:20:00	1.21371	1.21393	1.21369	1.21393	106	0	1
2021.02.16	03:25:00	1.21393	1.21404	1.21391	1.21400	94	0	1
2021.02.16	03:30:00	1.21400	1.21434	1.21395	1.21433	193	0	1
2021.02.16	03:35:00	1.21432	1.21433	1.21402	1.21412	302	0	1
2021.02.16	03:40:00	1.21413	1.21445	1.21412	1.21444	173	0	1
2021.02.16	03:45:00	1.21444	1.21467	1.21437	1.21446	166	0	1
2021.02.16	03:50:00	1.21445	1.21450	1.21416	1.21418	137	0	1
2021.02.16	03:55:00	1.21419	1.21433	1.21413	1.21426	157	0	1
2021.02.16	04:00:00	1.21426	1.21434	1.21418	1.21422	152	0	1
2021.02.16	04:05:00	1.21422	1.21428	1.21417	1.21428	158	0	1
2021.02.16	04:10:00	1.21428	1.21437	1.21425	1.21429	197	0	1
2021.02.16	04:15:00	1.21429	1.21429	1.21418	1.21421	127	0	1
2021.02.16	04:20:00	1.21421	1.21429	1.21409	1.21418	187	0	1
2021.02.16	04:25:00	1.21418	1.21445	1.21417	1.21444	133	0	1
2021.02.16	04:30:00	1.21444	1.21449	1.21436	1.21445	76	0	1
2021.02.16	04:35:00	1.21445	1.21447	1.21440	1.21444	37	0	1
2021.02.16	04:40:00	1.21444	1.21452	1.21440	1.21448	77	0	1
2021.02.16	04:45:00	1.21448	1.21456	1.21443	1.21446	66	0	1
2021.02.16	04:50:00	1.21443	1.21460	1.21443	1.21451	60	0	1
2021.02.16	04:55:00	1.21451	1.21459	1.21447	1.21455	84	0	1
2021.02.16	05:00:00	1.21455	1.21460	1.21452	1.21456	97	0	1
2021.02.16	05:05:00	1.21456	1.21460	1.21445	1.21451	52	0	1
2021.02.16	05:10:00	1.21450	1.21469	1.21448	1.21468	97	0	1
2021.02.16	05:15:00	1.21469	1.21472	1.21457	1.21463	101	0	1
2021.02.16	05:20:00	1.21463	1.21465	1.21456	1.21457	78	0	1
2021.02.16	05:25:00	1.21457	1.21472	1.21457	1.21472	46	0	1
2021.02.16	05:30:00	1.21472	1.21504	1.21465	1.21471	125	0	1
2021.02.16	05:35:00	1.21471	1.21475	1.21456	1.21465	138	0	1
2021.02.16	05:40:00	1.21465	1.21474	1.21462	1.21474	106	0	1
2021.02.16	05:45:00	1.21473	1.21479	1.21459	1.21460	161	0	1
2021.02.16	05:50:00	1.21461	1.21467	1.21459	1.21463	102	0	1
2021.02.16	05:55:00	1.21468	1.21469	1.21463	1.21466	65	0	1
2021.02.16	06:00:00	1.21466	1.21468	1.21453	1.21454	119	0	1
2021.02.16	06:05:00	1.21454	1.21454	1.21438	1.21446	157	0	1
2021.02.16	06:10:00	1.21446	1.21449	1.21439	1.21443	112	0	1
2021.02.16	06:15:00	1.21442	1.21445	1.21436	1.21436	124	0	0
2021.02.16	06:20:00	1.21437	1.21441	1.21425	1.21426	187	0	1
2021.02.16	06:25:00	1.21427	1.21432	1.21419	1.21424	154	0	1
2021.02.16	06:30:00	1.21424	1.21427	1.21409	1.21413	159	0	1
2021.02.16	06:35:00	1.21413	1.21413	1.21386	1.21393	220	0	1
